CarID,ManufacturerID,Model,EngineSize,FuelType,YearOfManufacture,Mileage,Price,DealerID
C29453,3,RAV4,1.8,Hybrid,2015,44326,37238,45
C02500,2,Cayenne,3.5,Petrol,1997,234928,3761,39
C45543,0,Z4,2.2,Petrol,1992,198391,2070,25
C00725,4,Passat,1.4,Diesel,2009,132842,8852,44
C25698,1,Mondeo,1.4,Diesel,2002,108938,6316,41
C03856,4,Polo,1.4,Diesel,1991,145901,1623,6
C17419,3,Yaris,1.2,Hybrid,2012,39028,16820,28
C09171,1,Focus,1.8,Petrol,2013,52801,21120,8
C39197,1,Mondeo,1.4,Diesel,2001,92133,6682,39
C16153,1,Fiesta,1.0,Petrol,2009,100270,6016,37
C41089,1,Fiesta,1.2,Petrol,1992,166847,1254,40
C36998,4,Golf,1.6,Petrol,2011,61362,13858,17
C12972,3,Yaris,1.0,Hybrid,1997,178748,2006,2
C14566,4,Golf,1.6,Diesel,1999,135732,3810,15
C08221,4,Passat,1.6,Diesel,2000,49627,9384,16
C16648,3,Prius,1.4,Hybrid,2010,66183,17427,18
C42866,4,Passat,1.6,Diesel,1991,176864,1983,16
C14730,1,Mondeo,1.6,Hybrid,2004,49291,13282,20
C21230,3,Yaris,1.0,Hybrid,2011,38912,14374,40
C17842,1,Fiesta,1.0,Petrol,2000,116356,2928,10
C17583,4,Passat,1.8,Petrol,2012,71948,18260,46
C44994,1,Fiesta,1.2,Petrol,2016,43213,15412,34
C29195,3,RAV4,2.2,Hybrid,2000,223595,3740,36
C32679,1,Mondeo,1.6,Diesel,2011,56060,17761,42
C33809,1,Fiesta,1.4,Petrol,1993,82742,2776,45
C14742,1,Mondeo,1.4,Diesel,1995,165437,2525,5
C28443,1,Focus,1.4,Petrol,2010,122963,9300,42
C16676,3,RAV4,1.8,Petrol,1994,149051,3598,33
C27698,4,Golf,1.2,Petrol,2019,8959,27820,3
C34986,3,Yaris,1.0,Hybrid,1993,75646,3423,19
C04238,3,Yaris,1.2,Hybrid,2018,18095,28278,40
C46454,1,Mondeo,1.8,Diesel,1985,241339,752,27
C12640,3,Prius,1.8,Hybrid,2004,150708,7059,28
C03357,0,X3,3.0,Petrol,2001,127489,8359,35
C31480,3,Yaris,1.2,Hybrid,2005,77452,8244,19
C36123,1,Focus,1.4,Petrol,2012,85668,13998,36
C48893,4,Polo,2.0,Petrol,2002,112899,4985,28
C14540,4,Passat,1.4,Diesel,1998,201450,2389,34
C02663,4,Polo,1.2,Petrol,2012,77246,9724,18
C24544,1,Focus,1.8,Petrol,2019,23284,37543,28
C05103,4,Passat,1.4,Petrol,2004,50657,10846,12
C05549,3,RAV4,2.2,Hybrid,2001,123444,9333,0
C31649,4,Passat,1.6,Diesel,2007,81986,12093,43
C02790,4,Passat,2.0,Diesel,1989,190579,1724,32
C37786,0,X3,2.4,Diesel,2019,30602,50605,45
C42405,1,Fiesta,1.2,Petrol,2011,42912,11063,35
C24211,4,Polo,1.4,Petrol,1995,243511,862,46
C21747,3,Yaris,1.2,Hybrid,1995,192969,1700,33
C37972,3,Prius,1.4,Hybrid,1989,297684,612,37
C03549,1,Mondeo,1.6,Hybrid,2000,72319,8764,48
C06083,1,Fiesta,1.0,Hybrid,2006,156039,3822,8
C31996,0,X3,2.4,Petrol,1997,150819,4750,29
C25847,4,Golf,1.2,Petrol,2019,24864,25522,30
C13957,4,Polo,1.4,Petrol,2009,104271,7094,8
C42075,1,Focus,2.0,Petrol,1986,231978,887,49
C45869,0,Z4,2.4,Petrol,2021,15993,56902,28
C38338,4,Golf,2.0,Hybrid,2007,97115,11136,14
C20651,0,X3,2.0,Diesel,2001,234503,2869,3
C47347,1,Mondeo,1.8,Diesel,2002,122225,6473,49
C35648,1,Focus,1.6,Petrol,2019,2000,39636,42
C20957,3,RAV4,2.4,Hybrid,2022,9079,83715,0
C36342,1,Focus,1.0,Petrol,1992,371173,249,0
C19968,3,Yaris,1.2,Petrol,2015,58966,15129,13
C33559,4,Golf,1.2,Petrol,2011,68015,11489,31
C42186,2,Cayenne,2.6,Petrol,1998,231575,3573,15
C42576,4,Golf,1.8,Petrol,1995,213445,1523,32
C30600,4,Passat,1.4,Diesel,1997,263784,1267,28
C03453,3,RAV4,1.8,Hybrid,2007,123234,12615,26
C47862,3,Prius,1.4,Hybrid,1993,208128,1828,49
C36763,4,Polo,2.0,Diesel,1996,60751,5063,36
C31488,0,M5,4.0,Petrol,1994,176570,6951,47
C48544,1,Mondeo,1.6,Petrol,2009,96600,11230,45
C32725,1,Mondeo,2.0,Diesel,2012,64706,20072,39
C27681,4,Golf,1.2,Petrol,1999,219798,1534,48
C21899,3,Prius,1.8,Hybrid,2009,79861,16856,22
C44101,1,Focus,1.6,Hybrid,1998,85090,7090,15
C04338,0,X3,2.4,Diesel,2014,39448,34426,43
C16846,1,Fiesta,1.2,Petrol,2010,87709,7710,45
C02246,3,Prius,1.4,Hybrid,1995,154365,3315,32
C48914,4,Golf,1.4,Petrol,2002,145699,3826,5
C44027,1,Mondeo,1.8,Diesel,2005,100860,9286,8
C36774,1,Fiesta,1.2,Petrol,1998,170138,1819,3
C42598,4,Polo,1.0,Petrol,2015,19355,15503,33
C20862,3,RAV4,2.0,Hybrid,1994,143148,4775,1
C36597,1,Fiesta,1.2,Petrol,2009,57088,8864,38
C14489,1,Mondeo,1.4,Diesel,2003,145880,5059,28
C12516,4,Polo,1.4,Petrol,2002,108277,4318,23
C21402,3,Prius,1.8,Hybrid,1997,125052,5433,41
C34353,4,Polo,1.2,Petrol,2016,45773,15573,19
C14644,0,M5,4.0,Petrol,2006,132428,22252,30
C46443,4,Passat,1.8,Diesel,2015,34409,29661,19
C37809,1,Fiesta,1.4,Petrol,1991,304081,364,14
C45525,4,Passat,1.6,Diesel,2011,54205,18986,49
C29848,4,Polo,1.4,Petrol,1998,113796,3172,31
C26157,0,X3,2.0,Petrol,1997,133734,4976,23
C26177,1,Focus,1.6,Hybrid,2018,27799,38738,12
C47961,2,Cayenne,4.0,Diesel,2006,78097,27737,13
C06921,4,Polo,1.0,Petrol,2008,109619,5390,27
C02305,4,Golf,1.6,Petrol,2001,192142,2587,29
C07975,0,X3,3.0,Diesel,1989,279138,1043,37
C10997,4,Golf,2.0,Petrol,2016,35083,25438,10
C01654,2,911,3.5,Petrol,1996,108289,15220,29
C19056,4,Passat,1.4,Petrol,2003,78697,8441,1
C39572,1,Mondeo,1.6,Diesel,2012,55138,19097,12
C07118,1,Mondeo,1.4,Hybrid,2015,47584,26142,25
C01244,2,911,3.0,Petrol,1996,143278,10732,32
C17205,1,Focus,1.8,Diesel,2017,36086,32057,6
C07680,3,Yaris,1.0,Hybrid,2011,48695,13544,13
C45391,4,Polo,1.2,Diesel,1996,288401,588,15
C05032,1,Mondeo,2.0,Diesel,2002,72562,9780,44
C47604,4,Polo,2.0,Petrol,2004,111258,5766,3
C18619,3,Prius,1.0,Hybrid,1992,117192,3082,34
C19741,3,Prius,1.4,Hybrid,2013,26998,27077,49
C41188,1,Focus,1.6,Petrol,2011,87604,13810,23
C41206,1,Mondeo,2.0,Diesel,1990,17201,6159,21
C14183,4,Golf,2.0,Petrol,2008,136497,7347,45
C10478,2,911,2.6,Petrol,2016,51640,73522,2
C47559,3,Yaris,1.0,Hybrid,2011,47374,13655,41
C42638,3,RAV4,1.8,Petrol,1997,138823,4773,38
C43054,0,Z4,2.4,Petrol,1991,213710,1766,43
C14632,0,X3,2.4,Diesel,2004,118168,10305,14
C17731,1,Mondeo,1.4,Diesel,1993,145422,2607,39
C09288,1,Focus,2.0,Hybrid,1999,49948,10694,19
C22112,2,718 Cayman,2.4,Petrol,2019,25648,57097,43
C29255,1,Focus,2.0,Petrol,1987,318219,422,46
C39006,1,Fiesta,1.0,Petrol,2018,23391,18043,36
C41071,1,Fiesta,1.0,Petrol,1987,240754,427,43
C27071,1,Mondeo,1.4,Diesel,1988,141569,1927,22
C29003,3,Yaris,1.0,Petrol,2000,198746,1716,1
C11332,3,RAV4,2.4,Hybrid,1993,188650,3340,21
C26132,1,Focus,1.4,Diesel,2011,102205,12209,30
C42333,0,X3,2.4,Diesel,2006,57144,18103,17
C37060,3,RAV4,2.4,Petrol,2008,115168,13804,4
C08900,4,Passat,1.8,Diesel,2019,25025,40867,15
C15500,0,X3,2.4,Diesel,2015,25784,39839,13
C39660,4,Passat,1.4,Diesel,2000,49537,8783,33
C22723,4,Passat,1.4,Diesel,1995,202161,1944,33
C32527,3,Prius,1.8,Hybrid,2008,111624,12537,37
C34753,3,RAV4,2.0,Hybrid,2016,43695,42120,31
C07386,4,Passat,1.6,Diesel,2021,15195,46472,44
C07957,0,X3,3.0,Diesel,1988,127416,3691,12
C38104,1,Fiesta,1.4,Petrol,2001,90913,4468,12
C42616,2,718 Cayman,2.0,Petrol,2001,161442,5973,6
C30052,3,Prius,1.8,Hybrid,2003,140820,7155,23
C08207,1,Mondeo,1.8,Diesel,2007,110933,9846,37
C03569,3,RAV4,1.8,Hybrid,2000,110892,8692,2
C12734,4,Passat,1.8,Petrol,2009,95124,12719,39
C16086,3,RAV4,1.8,Petrol,2002,137164,6751,20
C16343,2,911,2.2,Petrol,1996,121692,10899,16
C46795,4,Golf,1.6,Petrol,2014,44979,18767,7
C33231,4,Passat,1.8,Diesel,1993,261417,1125,19
C42523,3,Yaris,1.2,Hybrid,2021,12930,35513,18
C37926,3,Yaris,1.2,Hybrid,1990,78293,3015,7
C11498,4,Passat,1.8,Diesel,2002,116911,7123,28
C41508,0,M5,5.0,Petrol,1995,208924,6264,2
C07948,4,Passat,1.6,Diesel,1999,85158,6939,13
C16178,4,Golf,1.8,Petrol,2000,190285,2608,13
C25942,1,Focus,1.4,Petrol,2005,62273,10284,10
C45065,3,Yaris,1.0,Petrol,2021,12055,27142,9
C43354,4,Golf,1.8,Petrol,2001,52817,7970,29
C48196,3,Yaris,1.4,Hybrid,1986,216965,815,30
C17053,2,911,2.6,Petrol,1989,314244,1346,36
C05226,4,Passat,1.8,Diesel,2016,26716,33141,7
C01545,4,Golf,1.8,Petrol,2008,112763,8381,43
C14732,3,RAV4,1.8,Hybrid,1998,79160,9562,3
C14085,3,RAV4,1.8,Petrol,2002,83574,10090,34
C44503,4,Golf,1.4,Hybrid,2016,37359,25199,4
C40348,0,X3,3.0,Diesel,2008,114782,15435,24
C01396,2,718 Cayman,2.4,Petrol,2022,4624,78086,41
C25194,4,Golf,1.8,Petrol,2005,94124,7873,19
C21767,4,Passat,1.8,Diesel,2003,147410,5986,17
C32758,1,Fiesta,1.4,Petrol,2000,21396,6502,6
C04645,1,Mondeo,2.0,Diesel,1994,162997,2882,0
C40077,4,Polo,1.2,Petrol,2001,185400,2001,4
C46143,4,Golf,1.6,Hybrid,2011,79263,14754,30
C26562,3,Prius,1.8,Hybrid,2009,72532,17720,39
C26102,4,Passat,1.6,Diesel,1994,165766,2661,10
C10657,4,Passat,1.4,Diesel,2001,123192,5600,18
C13279,3,RAV4,2.0,Hybrid,1988,198466,2005,2
C14527,1,Mondeo,2.0,Hybrid,1989,153636,2550,43
C31962,3,RAV4,1.8,Hybrid,2012,72570,25433,46
C47689,4,Passat,2.0,Diesel,2014,54369,25900,45
C31194,3,Prius,1.0,Hybrid,1996,298549,818,10
C11027,3,Yaris,1.4,Hybrid,1990,129356,2235,28
C08764,4,Golf,1.2,Hybrid,1993,128927,2667,18
C22239,3,Yaris,1.0,Hybrid,2010,71270,10953,40
C11213,1,Fiesta,1.2,Petrol,2013,39350,12915,34
C03508,1,Focus,2.0,Petrol,2016,33801,30513,37
C27090,4,Golf,1.8,Petrol,2015,34037,22715,32
C09041,3,Prius,1.0,Hybrid,2006,111184,8205,3
C34800,0,M5,4.0,Petrol,2019,33260,105217,1
C24781,3,Prius,1.0,Hybrid,1990,220437,1133,46
C19899,1,Focus,1.6,Diesel,2003,101195,7714,41
C29448,0,Z4,2.4,Petrol,2010,39025,23977,44
C16881,3,Yaris,1.0,Hybrid,2003,138554,4177,9
C29497,4,Polo,1.4,Petrol,1995,77034,3386,34
C37586,4,Polo,1.6,Petrol,2006,57179,8596,2
C13042,3,RAV4,1.8,Petrol,2002,129529,7172,20
C38581,4,Polo,1.0,Petrol,2000,157629,2162,15
C05324,3,Yaris,1.4,Petrol,2010,70748,10837,8
C04010,1,Mondeo,1.8,Diesel,2017,42313,30606,31
C37350,3,RAV4,2.4,Hybrid,1991,213298,2352,17
C27062,4,Polo,1.4,Petrol,2001,129555,3431,2
C24634,1,Fiesta,1.4,Petrol,1996,174220,1661,16
C12351,3,Prius,1.8,Hybrid,1995,157775,3655,10
C04544,3,Yaris,1.4,Petrol,1993,119814,2449,24
C21242,4,Golf,1.8,Hybrid,2005,163148,5508,20
C38389,4,Golf,1.4,Diesel,2019,21814,29442,25
C05596,0,X3,2.4,Diesel,2000,130566,7168,9
C32947,4,Golf,2.0,Petrol,2000,60915,7463,40
C24002,1,Focus,1.8,Petrol,2003,188158,3864,38
C41424,2,718 Cayman,2.4,Petrol,1999,99323,9325,39
C36830,4,Golf,1.4,Petrol,2004,127291,5063,35
C11891,1,Mondeo,1.8,Hybrid,2010,100963,14800,39
C41766,1,Mondeo,1.8,Diesel,2006,134245,7692,44
C07450,1,Mondeo,1.8,Petrol,2010,87907,13549,38
C20207,1,Focus,2.0,Petrol,2007,135387,8255,29
C14287,2,Cayenne,2.6,Petrol,2015,54015,45484,2
C19091,3,Yaris,1.0,Petrol,1998,104127,3252,16
C36084,1,Focus,1.8,Diesel,2012,86888,16524,27
C40435,3,Prius,1.8,Hybrid,1987,261373,855,8
C16715,3,Prius,1.4,Hybrid,2001,171799,4275,35
C29086,1,Focus,1.4,Petrol,2002,119029,5623,4
C40311,1,Focus,1.6,Diesel,1992,292455,708,2
C30773,4,Polo,1.2,Petrol,2003,193496,2131,15
C28944,0,Z4,2.0,Petrol,2013,64661,22767,31
C49094,1,Fiesta,1.4,Petrol,2010,70570,9371,0
C19809,4,Passat,2.0,Petrol,2001,150693,5120,20
C38188,4,Polo,1.0,Petrol,2015,33361,14323,15
C24651,2,718 Cayman,2.0,Petrol,2000,158604,5721,49
C48260,2,718 Cayman,2.0,Petrol,2000,70539,11130,27
C36468,3,Yaris,1.0,Petrol,2008,117604,5724,9
C06601,4,Golf,1.8,Petrol,2016,3500,28693,7
C29338,4,Polo,1.4,Petrol,1993,128023,2037,1
C07862,4,Golf,1.6,Diesel,2017,33061,25841,27
C35414,3,Yaris,1.0,Petrol,1995,169455,1583,41
C09585,3,Prius,1.4,Hybrid,2017,40771,32620,28
C32986,0,X3,2.4,Diesel,1990,271463,1072,3
C06553,3,Yaris,1.2,Hybrid,2010,72023,11937,40
C22915,3,RAV4,1.8,Hybrid,1996,162127,4429,13
C39353,1,Focus,1.6,Petrol,2021,12273,42943,5
C19950,3,RAV4,2.2,Hybrid,2007,92875,17493,26
C14305,1,Mondeo,2.0,Diesel,2018,15285,40244,27
C35861,3,Prius,1.0,Hybrid,2006,115616,7934,15
C02301,0,Z4,2.0,Petrol,1997,179566,3245,21
C18499,0,Z4,2.0,Petrol,2020,18318,47984,11
C07174,1,Fiesta,1.4,Petrol,1991,276538,473,37
C06709,3,Prius,1.0,Hybrid,1994,130034,3189,31
C26937,3,RAV4,2.2,Hybrid,1987,254895,1180,22
C17572,0,M5,4.4,Petrol,2005,24910,45518,32
C15247,0,M5,4.4,Petrol,2002,139793,16857,6
C35666,1,Mondeo,1.4,Diesel,2017,38953,27541,37
C04590,1,Focus,1.8,Hybrid,1993,189435,2354,46
C25791,1,Fiesta,1.0,Petrol,1996,109297,2365,37
C08593,1,Focus,1.8,Petrol,2004,43888,12248,29
C32426,4,Passat,1.8,Diesel,2012,89667,16961,20
C13283,0,Z4,2.0,Petrol,1996,200003,2541,13
C14093,4,Golf,1.4,Petrol,1986,149444,1277,16
C38497,4,Passat,1.8,Petrol,1993,245682,1240,18
C48895,3,Prius,1.4,Hybrid,1997,159491,3631,36
C32327,4,Golf,1.6,Petrol,2016,59613,19561,20
C24425,1,Mondeo,1.6,Diesel,1992,120796,3168,9
C22979,4,Golf,2.0,Diesel,1999,152537,3718,9
C25685,1,Fiesta,1.2,Petrol,1991,290024,385,6
C19392,1,Fiesta,1.4,Petrol,2006,100565,5815,43
C16054,3,RAV4,1.8,Hybrid,2017,11989,51158,10
C17480,4,Polo,1.6,Petrol,1991,183777,1203,49
C47190,4,Golf,1.8,Petrol,1991,236618,946,32
C46022,4,Polo,1.4,Petrol,2011,60490,10985,4
C02825,0,Z4,2.4,Petrol,2011,58602,22702,8
C01648,1,Fiesta,1.0,Petrol,1993,205996,872,41
C06207,3,RAV4,2.4,Hybrid,1999,70637,12506,45
C22625,4,Polo,1.2,Petrol,2009,136251,5136,40
C13898,3,Yaris,1.2,Hybrid,1997,214748,1602,31
C36004,1,Focus,1.6,Petrol,1988,176463,1482,32
C16356,4,Passat,1.6,Diesel,2003,73230,9835,38
C48236,1,Mondeo,1.8,Petrol,2017,51299,27581,11
C11994,1,Focus,1.4,Diesel,2010,72036,14127,25
C00741,0,Z4,2.0,Petrol,2003,93076,9615,31
C08953,3,Yaris,1.0,Hybrid,1999,116444,3803,49
C22568,3,Prius,1.4,Hybrid,2004,137645,6919,26
C26329,1,Fiesta,1.4,Petrol,2003,57154,6415,39
C48993,3,Prius,1.4,Hybrid,2020,21059,44638,0
C21479,3,RAV4,1.8,Hybrid,2004,25739,19946,1
C22380,0,X3,2.4,Diesel,2011,44038,27417,15
C36749,3,RAV4,1.8,Hybrid,2014,35632,36697,22
C32373,1,Focus,1.8,Petrol,1995,231897,1535,31
C48230,4,Golf,1.8,Hybrid,1998,144663,4022,26
C19851,1,Fiesta,1.2,Petrol,1995,224963,920,0
C34472,0,M5,5.0,Petrol,2001,212466,9054,43
C34281,0,X3,3.0,Diesel,2002,137160,8692,49
C32909,0,Z4,2.2,Petrol,2004,72688,12423,11
C39859,3,Prius,1.0,Hybrid,1998,73752,6291,21
C05767,4,Passat,1.6,Diesel,2020,22986,41659,7
C22869,0,Z4,2.0,Petrol,2017,22774,38333,4
C23263,0,M5,5.0,Petrol,1995,137988,11432,13
C47168,3,Yaris,1.2,Petrol,1996,213861,1259,29
C21773,4,Passat,2.0,Petrol,2004,102395,9111,25
C34931,4,Passat,1.8,Diesel,2010,59856,18171,4
C08306,3,RAV4,2.2,Petrol,2013,33676,31993,35
C02849,4,Golf,1.6,Diesel,1990,188185,1350,37
C20569,1,Mondeo,1.6,Diesel,1992,80729,4247,31
C21446,1,Mondeo,1.8,Diesel,2009,68403,15214,21
C18092,1,Mondeo,1.4,Diesel,1996,172267,2548,19
C13260,3,Prius,1.0,Hybrid,2010,82740,13165,25
C06864,4,Passat,1.6,Diesel,1994,239463,1389,26
C27678,0,X3,2.4,Diesel,2006,107887,12726,36
C32224,1,Focus,1.0,Diesel,1991,168154,1612,28
C20404,3,Prius,1.4,Hybrid,1995,146979,3522,13
C28760,0,X3,2.0,Diesel,2007,116646,11624,20
C11667,4,Polo,1.6,Petrol,2012,51223,13316,20
C20061,4,Golf,2.0,Diesel,1990,295030,567,29
C16922,4,Golf,1.4,Petrol,1991,138285,1951,32
C15321,1,Fiesta,1.2,Petrol,2007,106910,5492,26
C38395,1,Focus,1.4,Petrol,1993,156430,2290,29
C40276,4,Polo,1.4,Petrol,2016,56998,15680,2
C26822,3,Prius,1.4,Hybrid,1994,162479,2899,8
C28119,1,Fiesta,1.2,Petrol,2018,43430,17587,19
C22396,0,Z4,2.2,Petrol,2019,5591,50365,33
C15369,1,Mondeo,1.8,Diesel,1992,209958,1594,34
C40667,4,Polo,1.4,Petrol,2005,134045,4324,22
C31941,1,Mondeo,1.4,Diesel,2005,124850,6832,20
C20350,4,Golf,1.6,Diesel,2019,25465,30839,45
C01978,3,Yaris,1.2,Hybrid,2012,65766,14220,38
C41808,3,Prius,1.0,Hybrid,2007,104037,9251,32
C05941,3,Yaris,1.2,Hybrid,2002,205295,2433,42
C08940,0,Z4,2.0,Petrol,1993,165043,2811,23
C39637,3,RAV4,2.0,Hybrid,2012,97907,22447,5
C33509,4,Golf,1.8,Petrol,1990,204058,1186,19
C08279,1,Mondeo,1.6,Diesel,2020,15818,41012,45
C21836,4,Polo,1.2,Petrol,1990,257040,504,8
C38562,4,Passat,1.6,Diesel,2009,55846,16444,43
C48190,1,Fiesta,1.2,Petrol,2013,85084,9593,44
C30835,0,Z4,2.2,Petrol,2018,40770,38725,37
C06593,4,Golf,1.2,Diesel,2012,64831,13169,21
C24800,1,Mondeo,1.6,Petrol,2017,35162,28677,49
C05304,4,Polo,2.0,Petrol,2014,47162,17445,22
C35148,3,Prius,1.0,Hybrid,2016,41515,25676,25
C30284,1,Focus,1.4,Petrol,2009,124409,8603,31
C17447,1,Focus,1.8,Diesel,2007,62573,13963,24
C13981,3,RAV4,2.2,Hybrid,1999,193732,4564,25
C39217,4,Golf,1.2,Diesel,1986,336136,227,48
C36272,4,Golf,1.6,Petrol,2003,203124,2684,24
C38130,4,Golf,1.6,Petrol,2013,61668,15804,30
C09315,1,Mondeo,2.0,Diesel,2014,49515,25273,10
C11844,1,Fiesta,1.2,Petrol,2016,30161,16647,27
C49728,4,Polo,1.4,Petrol,2004,130366,4164,15
C01053,4,Passat,2.0,Petrol,2019,20255,42130,11
C01985,0,M5,4.0,Petrol,1996,130710,11580,43
C10853,1,Fiesta,1.0,Petrol,1991,219743,674,47
C48948,4,Passat,1.6,Diesel,2010,85755,14387,40
C15654,0,M5,5.0,Petrol,2006,108499,29905,31
C20191,4,Golf,1.2,Diesel,1990,251324,663,15
C16405,1,Focus,1.0,Petrol,1999,144224,3190,32
C07739,1,Mondeo,1.6,Diesel,2012,115850,12482,3
C34996,3,Prius,1.4,Hybrid,2003,101673,8531,42
C34307,4,Passat,2.0,Diesel,1997,145124,4309,7
C27539,3,RAV4,2.4,Hybrid,1993,200436,3012,24
C43294,4,Golf,1.4,Petrol,1996,130664,2892,19
C43505,3,Prius,1.8,Hybrid,2004,171788,5921,28
C19977,4,Golf,1.6,Petrol,1993,231379,1069,38
C03946,0,X3,2.0,Petrol,2011,57161,21962,13
C48487,4,Polo,1.6,Diesel,1986,126258,1454,2
C00941,0,X3,3.0,Diesel,2007,160639,10016,11
C11458,4,Polo,1.4,Petrol,1996,66865,3876,41
C22034,1,Fiesta,1.0,Petrol,1998,181626,1505,40
C37476,1,Mondeo,1.8,Petrol,2016,49373,26114,12
C33034,3,Prius,1.4,Hybrid,1990,202831,1569,19
C19806,3,Prius,1.0,Hybrid,2016,56100,23457,42
C45591,4,Golf,1.2,Diesel,1989,275981,492,44
C41211,4,Polo,1.2,Petrol,1994,181611,1296,22
C33789,3,Yaris,1.2,Petrol,2015,46391,16374,4
C34983,3,RAV4,2.2,Hybrid,2000,161072,6449,37
C44648,4,Golf,1.4,Petrol,2014,74930,14469,34
C31868,3,Prius,1.8,Hybrid,2012,65632,22661,1
C19619,4,Polo,1.4,Petrol,2006,14461,10338,43
C06676,3,Prius,1.0,Hybrid,1998,180713,2741,35
C22390,3,Yaris,1.2,Hybrid,2007,100856,7980,24
C20789,3,RAV4,2.2,Petrol,2001,120349,7966,35
C24526,4,Passat,1.4,Diesel,1997,175266,2805,16
C39013,1,Focus,1.4,Petrol,1998,154845,3238,20
C21458,3,Yaris,1.4,Petrol,2005,102906,6192,41
C10100,1,Mondeo,1.8,Diesel,2007,71648,13029,41
C07746,4,Passat,1.4,Diesel,2009,78085,13278,23
C43540,2,911,2.6,Petrol,1997,186833,7413,11
C12711,4,Polo,2.0,Diesel,1991,260784,706,11
C38148,4,Golf,1.6,Diesel,1993,136792,2532,39
C20405,3,RAV4,1.8,Hybrid,2014,62751,31015,41
C16249,3,Prius,1.4,Hybrid,1991,265486,947,39
C07706,4,Golf,1.6,Diesel,2002,72371,7425,3
C47206,4,Golf,1.2,Petrol,2005,129800,4913,40
C25556,0,Z4,2.0,Petrol,2000,201745,3267,28
C23286,3,Yaris,1.4,Hybrid,1986,267332,513,20
C49299,3,Prius,1.0,Hybrid,1998,138066,3906,20
C18400,4,Passat,1.4,Diesel,1994,179397,2217,45
C31156,4,Passat,2.0,Petrol,2015,59084,25586,32
C09831,3,RAV4,2.2,Hybrid,1991,211137,2295,48
C03392,3,RAV4,1.8,Hybrid,2007,106894,14282,46
C19835,1,Focus,1.4,Petrol,2021,14995,39590,5
C12082,4,Polo,1.6,Petrol,2015,34532,17994,8
C41117,3,Yaris,1.2,Hybrid,1996,186444,1924,13
C09591,4,Polo,1.4,Petrol,1999,197271,1706,14
C01522,3,Prius,1.0,Hybrid,2017,58151,24748,4
C03077,0,X3,2.0,Diesel,1996,192345,2996,42
C31189,1,Mondeo,1.8,Diesel,2019,25409,38598,4
C20500,4,Passat,2.0,Petrol,1998,115732,5527,34
C09025,1,Focus,1.6,Petrol,1998,234393,1728,10
C04048,1,Focus,2.0,Petrol,2015,43230,26987,20
C01555,1,Mondeo,1.8,Diesel,2016,50842,27170,36
C14576,1,Mondeo,2.0,Hybrid,2007,72156,15643,22
C20064,4,Passat,1.6,Diesel,2001,101248,7064,12
C04916,4,Passat,1.6,Diesel,2006,141227,7247,26
C08583,2,911,2.2,Petrol,2004,133061,17000,38
C45099,4,Golf,1.2,Petrol,1995,152910,2094,42
C43927,1,Mondeo,1.6,Diesel,2005,63160,11372,23
C06313,1,Focus,1.4,Petrol,2003,158257,4393,2
C18308,3,Yaris,1.4,Hybrid,2008,140345,6800,36
C23533,4,Polo,1.0,Petrol,2001,189910,1757,26
C22250,4,Passat,1.6,Diesel,2006,121444,8469,47
C21335,2,911,2.2,Petrol,1999,58722,20817,12
C14738,1,Focus,1.6,Petrol,1996,226676,1622,22
C24673,3,Yaris,1.4,Hybrid,2008,157966,5889,39
C11837,4,Golf,2.0,Diesel,2012,55910,18011,40
C45858,4,Passat,1.6,Diesel,1987,178811,1493,26
C03417,1,Fiesta,1.4,Petrol,2006,107004,5545,32
C11128,1,Focus,1.4,Petrol,2000,121772,4819,36
C00517,3,RAV4,2.2,Hybrid,2015,28056,45312,10
C08909,1,Mondeo,1.6,Diesel,2020,16506,40860,8
C26897,1,Mondeo,2.0,Diesel,1987,73044,3586,38
C14189,1,Mondeo,1.8,Diesel,2013,63025,20580,19
C12660,1,Focus,2.0,Hybrid,2017,58762,33582,39
C24142,3,RAV4,2.0,Petrol,2020,12030,54875,42
C25816,3,Prius,1.0,Hybrid,2010,79072,13503,12
C36355,4,Passat,2.0,Petrol,2015,38178,29122,46
C15681,4,Polo,1.2,Petrol,2006,135889,4217,16
C05992,0,X3,2.0,Diesel,1986,199327,1447,28
C24689,3,Yaris,1.4,Hybrid,1998,35744,7284,5
C14301,0,X3,2.4,Diesel,2004,70607,14507,49
C38378,4,Polo,1.0,Petrol,2006,117626,4439,49
C17525,1,Focus,1.6,Diesel,1989,132028,2398,16
C24754,2,Cayenne,3.0,Petrol,1993,129506,6582,13
C09267,4,Golf,1.2,Petrol,1991,206681,1012,11
C08380,0,M5,4.4,Petrol,1994,208363,5524,14
C10965,4,Golf,1.8,Diesel,1998,56443,6696,19
C27992,3,Yaris,1.4,Petrol,2009,121411,7031,37
C20146,1,Fiesta,1.4,Petrol,2011,121052,6958,0
C37122,1,Mondeo,1.8,Diesel,2009,41951,17994,42
C39536,2,Cayenne,3.0,Petrol,2016,46459,54743,42
C00099,4,Passat,1.6,Diesel,2018,22122,36634,22
C49918,3,Yaris,1.4,Hybrid,2015,47859,21032,28
C29150,0,Z4,2.2,Petrol,1999,184297,3734,29
C44188,1,Fiesta,1.0,Petrol,2016,51711,13351,49
C32911,3,Prius,1.0,Hybrid,1986,319817,342,42
C33426,0,X3,2.0,Diesel,2018,27417,44011,34
